2019-08-18 12:02:17,694 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\MySoft\MyEclipse Professional 2014\configuration\org.eclipse.osgi\bundles\124\1\.cp\data\2.5.2\chartitemapi.jar to C:\Users\Administrator\.m2\repository\myeclipse-reports\chartitemapi\2.5.2\chartitemapi-2.5.2.jar
2019-08-18 12:02:17,731 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall6662639093360305132.pom to C:\Users\Administrator\.m2\repository\myeclipse-reports\chartitemapi\2.5.2\chartitemapi-2.5.2.pom
2019-08-18 12:02:17,742 [Worker-2] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2019-08-18 12:02:18,138 [New I/O client worker #24-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/myeclipse-reports/coreapi/2.5.2/coreapi-2.5.2.jar
2019-08-18 12:02:18,155 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\MySoft\MyEclipse Professional 2014\configuration\org.eclipse.osgi\bundles\124\1\.cp\data\2.5.2\coreapi.jar to C:\Users\Administrator\.m2\repository\myeclipse-reports\coreapi\2.5.2\coreapi-2.5.2.jar
2019-08-18 12:02:18,195 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall4574324072449018563.pom to C:\Users\Administrator\.m2\repository\myeclipse-reports\coreapi\2.5.2\coreapi-2.5.2.pom
2019-08-18 12:02:18,209 [Worker-2] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2019-08-18 12:02:18,728 [New I/O client worker #25-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/myeclipse-reports/dataadapterapi/2.5.2/dataadapterapi-2.5.2.jar
2019-08-18 12:02:18,740 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\MySoft\MyEclipse Professional 2014\configuration\org.eclipse.osgi\bundles\124\1\.cp\data\2.5.2\dataadapterapi.jar to C:\Users\Administrator\.m2\repository\myeclipse-reports\dataadapterapi\2.5.2\dataadapterapi-2.5.2.jar
2019-08-18 12:02:18,847 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall7753779202377427610.pom to C:\Users\Administrator\.m2\repository\myeclipse-reports\dataadapterapi\2.5.2\dataadapterapi-2.5.2.pom
2019-08-18 12:02:18,858 [Worker-2] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2019-08-18 12:02:19,307 [New I/O client worker #26-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/myeclipse-reports/dteapi/2.5.2/dteapi-2.5.2.jar
2019-08-18 12:02:19,323 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\MySoft\MyEclipse Professional 2014\configuration\org.eclipse.osgi\bundles\124\1\.cp\data\2.5.2\dteapi.jar to C:\Users\Administrator\.m2\repository\myeclipse-reports\dteapi\2.5.2\dteapi-2.5.2.jar
2019-08-18 12:02:19,366 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall1124575575070514353.pom to C:\Users\Administrator\.m2\repository\myeclipse-reports\dteapi\2.5.2\dteapi-2.5.2.pom
2019-08-18 12:02:19,375 [Worker-2] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2019-08-18 12:02:19,905 [New I/O client worker #27-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/myeclipse-reports/engineapi/2.5.2/engineapi-2.5.2.jar
